nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
106,1.6445885,-0.5878749,0.23387533,-0.03275688,0.029444441,-0.003512177,0.036661215,0.18330607,-0.1448492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1.6440818,-0.58742857,0.23416913,-0.027430559,0.020922326,0.006075203,0.15098435,0.13901334,-0.13003507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1.6437805,-0.5869551,0.2345007,-0.03488741,0.028379178,0.006075203,0.10040683,0.16879122,-0.1503858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1.6433,-0.5863494,0.2343933,-0.029561087,0.010269682,0.009270996,0.197372,0.12090719,-0.04743512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1.6425886,-0.5861579,0.23412523,-0.018908443,0.017726533,0.012466789,0.21353287,0.12240356,-0.15218145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1.6419823,-0.5858303,0.23386592,-0.026365295,0.0070738886,-0.001381648,0.23283611,0.10399814,-0.10968436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1.6418157,-0.5852883,0.23418427,-0.035952676,0.026248649,-0.0056427056,0.12808979,0.17208324,-0.0887351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1.6418127,-0.5847135,0.2345898,-0.013582122,0.01453074,0.0050099385,0.09816227,0.12419921,0.015412673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1.6413184,-0.58535135,0.23414464,0.007723167,0.0038780952,0.018858377,0.16385318,0.081103586,-0.21562779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1.6404771,-0.5858401,0.2338084,-0.01784318,0.0049433596,0.0018141454,0.18450317,0.18809447,-0.25004444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1.6406891,-0.58522004,0.23358822,-0.027430559,-3.8296255E-4,0.003944674,0.1261445,0.1719336,0.007930793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1.640984,-0.58544254,0.23279187,0.016245283,-0.015296664,0.018858377,0.1261445,0.103698865,-0.006434417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1.6407804,-0.5865953,0.23192735,0.024767399,-0.007839814,0.014597318,0.1818097,0.06180033,-0.17971477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1.6402206,-0.5876854,0.23162895,0.007723167,0.0038780952,7.488809E-4,0.16624738,0.13227965,-0.2335843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1.63962,-0.5878552,0.23139979,-0.02530003,0.012400211,0.0050099385,0.2033575,0.22191256,-0.1376666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1.6391367,-0.58763206,0.23090301,-0.011451593,-0.0035787558,0.0071404674,0.1818097,0.19437926,0.011971008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1.6385572,-0.58841085,0.23009488,0.020506341,-0.0025134913,0.015662583,0.207697,0.19542672,-0.09876082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1.6382102,-0.58962727,0.22983073,0.020506341,0.010269682,0.003944674,0.21667525,0.15457565,-0.1782184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1.6382387,-0.5903801,0.23013607,2.663161E-4,0.01453074,-0.004577441,0.15816694,0.14155717,-0.26560676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1.6384581,-0.5901849,0.23040242,-0.028495824,0.020922326,7.488809E-4,0.13063364,0.14514847,-0.15307927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1.6387612,-0.58975863,0.23059046,-0.014647386,0.018791797,0.003944674,0.1340753,0.114173494,-0.047584757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1.6391424,-0.5899156,0.23059453,0.0045273737,0.008139153,-0.001381648,0.14544775,0.10938509,-0.087687634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
